4875
yawn closed_eye open_eye
/yawn/yawn_1215.jpg -1 -1 1
/yawn/yawn_1216.jpg -1 -1 1
/yawn/yawn_1217.jpg -1 -1 1
/yawn/yawn_1218.jpg -1 -1 1
/yawn/yawn_1219.jpg -1 -1 1
/yawn/yawn_1220.jpg -1 -1 1
/yawn/yawn_1221.jpg -1 -1 1
/yawn/yawn_1222.jpg -1 -1 1
/yawn/yawn_1223.jpg -1 -1 1
/yawn/yawn_1224.jpg -1 -1 1
/yawn/yawn_1225.jpg -1 -1 1
/yawn/yawn_1226.jpg -1 -1 1
/yawn/yawn_1227.jpg -1 -1 1
/yawn/yawn_1228.jpg -1 -1 1
/yawn/yawn_1229.jpg -1 -1 1
/yawn/yawn_1230.jpg -1 -1 1
/yawn/yawn_1231.jpg -1 -1 1
/yawn/yawn_1232.jpg -1 -1 1
/yawn/yawn_1233.jpg -1 -1 1
/yawn/yawn_1234.jpg -1 -1 1
/yawn/yawn_1235.jpg -1 -1 1
/yawn/yawn_1236.jpg -1 -1 1
/yawn/yawn_1237.jpg -1 -1 1
/yawn/yawn_1238.jpg -1 -1 1
/yawn/yawn_1239.jpg -1 -1 1
/yawn/yawn_1240.jpg -1 -1 1
/yawn/yawn_1241.jpg -1 -1 1
/yawn/yawn_1242.jpg -1 -1 1
/yawn/yawn_1243.jpg -1 -1 1
/yawn/yawn_1244.jpg -1 -1 1
/yawn/yawn_1245.jpg -1 -1 1
/yawn/yawn_1246.jpg -1 -1 1
/yawn/yawn_1247.jpg -1 -1 1
/yawn/yawn_1248.jpg -1 -1 1
/yawn/yawn_1249.jpg -1 -1 1
/yawn/yawn_1250.jpg -1 -1 1
/yawn/yawn_1251.jpg -1 -1 1
/yawn/yawn_1252.jpg -1 -1 1
/yawn/yawn_1253.jpg -1 -1 1
/yawn/yawn_1254.jpg -1 -1 1
/yawn/yawn_1255.jpg -1 -1 1
/yawn/yawn_1256.jpg -1 -1 1
/yawn/yawn_1257.jpg -1 -1 1
/yawn/yawn_1258.jpg -1 -1 1
/yawn/yawn_1259.jpg -1 -1 1
/yawn/yawn_1260.jpg -1 -1 1
/yawn/yawn_1261.jpg -1 -1 1
/yawn/yawn_1262.jpg -1 -1 1
/yawn/yawn_1263.jpg -1 -1 1
/yawn/yawn_1264.jpg -1 -1 1
/yawn/yawn_1265.jpg -1 -1 1
/yawn/yawn_1266.jpg -1 -1 1
/yawn/yawn_1267.jpg -1 -1 1
/yawn/yawn_1268.jpg -1 -1 1
/yawn/yawn_1269.jpg -1 -1 1
/yawn/yawn_1270.jpg -1 -1 1
/yawn/yawn_1271.jpg -1 -1 1
/yawn/yawn_1272.jpg -1 -1 1
/yawn/yawn_1273.jpg -1 -1 1
/yawn/yawn_1274.jpg -1 -1 1
/yawn/yawn_1275.jpg -1 -1 1
/yawn/yawn_1276.jpg -1 -1 1
/yawn/yawn_1277.jpg -1 -1 1
/yawn/yawn_1278.jpg -1 -1 1
/yawn/yawn_1279.jpg -1 -1 1
/yawn/yawn_1280.jpg -1 -1 1
/yawn/yawn_1281.jpg -1 -1 1
/yawn/yawn_1282.jpg -1 -1 1
/yawn/yawn_1283.jpg -1 -1 1
/yawn/yawn_1284.jpg -1 -1 1
/yawn/yawn_1285.jpg -1 -1 1
/yawn/yawn_1286.jpg -1 -1 1
/yawn/yawn_1287.jpg -1 -1 1
/yawn/yawn_1288.jpg -1 -1 1
/yawn/yawn_1289.jpg -1 -1 1
/yawn/yawn_1290.jpg -1 -1 1
/yawn/yawn_1291.jpg -1 -1 1
/yawn/yawn_1292.jpg -1 -1 1
/yawn/yawn_1293.jpg -1 -1 1
/yawn/yawn_1294.jpg -1 -1 1
/yawn/yawn_1295.jpg -1 -1 1
/yawn/yawn_1296.jpg -1 -1 1
/yawn/yawn_1297.jpg -1 -1 1
/yawn/yawn_1298.jpg -1 -1 1
/yawn/yawn_1299.jpg -1 -1 1
/yawn/yawn_1300.jpg -1 -1 1
/yawn/yawn_1301.jpg -1 -1 1
/yawn/yawn_1302.jpg -1 -1 1
/yawn/yawn_1303.jpg -1 -1 1
/yawn/yawn_1304.jpg -1 -1 1
/yawn/yawn_1305.jpg -1 -1 1
/yawn/yawn_1306.jpg -1 -1 1
/yawn/yawn_1307.jpg -1 -1 1
/yawn/yawn_1308.jpg -1 -1 1
/yawn/yawn_1309.jpg -1 -1 1
/yawn/yawn_1310.jpg -1 -1 1
/yawn/yawn_1311.jpg -1 -1 1
/yawn/yawn_1312.jpg -1 -1 1
/yawn/yawn_1313.jpg -1 -1 1
/yawn/yawn_1314.jpg -1 -1 1
/yawn/yawn_1315.jpg -1 -1 1
/yawn/yawn_1316.jpg -1 -1 1
/yawn/yawn_1317.jpg -1 -1 1
/yawn/yawn_1318.jpg -1 -1 1
/yawn/yawn_1319.jpg -1 -1 1
/yawn/yawn_1320.jpg -1 -1 1
/yawn/yawn_1321.jpg -1 -1 1
/yawn/yawn_1322.jpg -1 -1 1
/yawn/yawn_1323.jpg -1 -1 1
/yawn/yawn_1324.jpg -1 -1 1
/yawn/yawn_1325.jpg -1 -1 1
/yawn/yawn_1326.jpg -1 -1 1
/yawn/yawn_1327.jpg -1 -1 1
/yawn/yawn_1328.jpg -1 -1 1
/yawn/yawn_1329.jpg -1 -1 1
/yawn/yawn_1330.jpg -1 -1 1
/yawn/yawn_1331.jpg -1 -1 1
/yawn/yawn_1332.jpg -1 -1 1
/yawn/yawn_1333.jpg -1 -1 1
/yawn/yawn_1334.jpg -1 -1 1
/yawn/yawn_1335.jpg -1 -1 1
/yawn/yawn_1336.jpg -1 -1 1
/yawn/yawn_1337.jpg -1 -1 1
/yawn/yawn_1338.jpg -1 -1 1
/yawn/yawn_1339.jpg -1 -1 1
/yawn/yawn_1340.jpg -1 -1 1
/yawn/yawn_1341.jpg -1 -1 1
/yawn/yawn_1342.jpg -1 -1 1
/yawn/yawn_1343.jpg -1 -1 1
/yawn/yawn_1344.jpg -1 -1 1
/yawn/yawn_1345.jpg -1 -1 1
/yawn/yawn_1346.jpg -1 -1 1
/yawn/yawn_1347.jpg -1 -1 1
/yawn/yawn_1348.jpg -1 -1 1
/yawn/yawn_1349.jpg -1 -1 1
/yawn/yawn_1350.jpg -1 -1 1
/yawn/yawn_1351.jpg -1 -1 1
/yawn/yawn_1352.jpg -1 -1 1
/yawn/yawn_1353.jpg -1 -1 1
/yawn/yawn_1354.jpg -1 -1 1
/yawn/yawn_1355.jpg -1 -1 1
/yawn/yawn_1356.jpg -1 -1 1
/yawn/yawn_1357.jpg -1 -1 1
/yawn/yawn_1358.jpg -1 -1 1
/yawn/yawn_1359.jpg -1 -1 1
/yawn/yawn_1360.jpg -1 -1 1
/yawn/yawn_1361.jpg -1 -1 1
/yawn/yawn_1362.jpg -1 -1 1
/yawn/yawn_1363.jpg -1 -1 1
/yawn/yawn_1364.jpg -1 -1 1
/yawn/yawn_1365.jpg -1 -1 1
/yawn/yawn_1366.jpg -1 -1 1
/yawn/yawn_1367.jpg -1 -1 1
/yawn/yawn_1368.jpg -1 -1 1
/yawn/yawn_1369.jpg -1 -1 1
/yawn/yawn_1370.jpg -1 -1 1
/yawn/yawn_1371.jpg -1 -1 1
/yawn/yawn_1372.jpg -1 -1 1
/yawn/yawn_1373.jpg -1 -1 1
/yawn/yawn_1374.jpg -1 -1 1
/yawn/yawn_1375.jpg -1 -1 1
/yawn/yawn_1376.jpg -1 -1 1
/yawn/yawn_1377.jpg -1 -1 1
/yawn/yawn_1378.jpg -1 -1 1
/yawn/yawn_1379.jpg -1 -1 1
/yawn/yawn_1380.jpg -1 -1 1
/yawn/yawn_1381.jpg -1 -1 1
/yawn/yawn_1382.jpg -1 -1 1
/yawn/yawn_1383.jpg -1 -1 1
/yawn/yawn_1384.jpg -1 -1 1
/yawn/yawn_1385.jpg -1 -1 1
/yawn/yawn_1386.jpg -1 -1 1
/yawn/yawn_1387.jpg -1 -1 1
/yawn/yawn_1388.jpg -1 -1 1
/yawn/yawn_1389.jpg -1 -1 1
/yawn/yawn_1390.jpg -1 -1 1
/yawn/yawn_1391.jpg -1 -1 1
/yawn/yawn_1392.jpg -1 -1 1
/yawn/yawn_1393.jpg -1 -1 1
/yawn/yawn_1394.jpg -1 -1 1
/yawn/yawn_1395.jpg -1 -1 1
/yawn/yawn_1396.jpg -1 -1 1
/yawn/yawn_1397.jpg -1 -1 1
/yawn/yawn_1398.jpg -1 -1 1
/yawn/yawn_1399.jpg -1 -1 1
/yawn/yawn_1400.jpg -1 -1 1
/yawn/yawn_1401.jpg -1 -1 1
/yawn/yawn_1402.jpg -1 -1 1
/yawn/yawn_1403.jpg -1 -1 1
/yawn/yawn_1404.jpg -1 -1 1
/yawn/yawn_1405.jpg -1 -1 1
/yawn/yawn_1406.jpg -1 -1 1
/yawn/yawn_1407.jpg -1 -1 1
/yawn/yawn_1408.jpg -1 -1 1
/yawn/yawn_1409.jpg -1 -1 1
/yawn/yawn_1410.jpg -1 -1 1
/yawn/yawn_1411.jpg -1 -1 1
/yawn/yawn_1412.jpg -1 -1 1
/yawn/yawn_1413.jpg -1 -1 1
/yawn/yawn_1414.jpg -1 -1 1
/yawn/yawn_1415.jpg -1 -1 1
/yawn/yawn_1416.jpg -1 -1 1
/yawn/yawn_1417.jpg -1 -1 1
/yawn/yawn_1418.jpg -1 -1 1
/yawn/yawn_1419.jpg -1 -1 1
/yawn/yawn_1420.jpg -1 -1 1
/yawn/yawn_1421.jpg -1 -1 1
/yawn/yawn_1422.jpg -1 -1 1
/yawn/yawn_1423.jpg -1 -1 1
/yawn/yawn_1424.jpg -1 -1 1
/yawn/yawn_1425.jpg -1 -1 1
/yawn/yawn_1426.jpg -1 -1 1
/yawn/yawn_1427.jpg -1 -1 1
/yawn/yawn_1428.jpg -1 -1 1
/yawn/yawn_1429.jpg -1 -1 1
/yawn/yawn_1430.jpg -1 -1 1
/yawn/yawn_1431.jpg -1 -1 1
/yawn/yawn_1432.jpg -1 -1 1
/yawn/yawn_1433.jpg -1 -1 1
/yawn/yawn_1434.jpg -1 -1 1
/yawn/yawn_1435.jpg -1 -1 1
/yawn/yawn_1436.jpg -1 -1 1
/yawn/yawn_1437.jpg -1 -1 1
/yawn/yawn_1438.jpg -1 -1 1
/yawn/yawn_1439.jpg -1 -1 1
/yawn/yawn_1440.jpg -1 -1 1
/yawn/yawn_1441.jpg -1 -1 1
/yawn/yawn_1442.jpg -1 -1 1
/yawn/yawn_1443.jpg -1 -1 1
/yawn/yawn_1444.jpg -1 -1 1
/yawn/yawn_1445.jpg -1 -1 1
/yawn/yawn_1446.jpg -1 -1 1
/yawn/yawn_1447.jpg -1 -1 1
/yawn/yawn_1448.jpg -1 -1 1
/yawn/yawn_1449.jpg -1 -1 1
/yawn/yawn_1450.jpg -1 -1 1
/yawn/yawn_1451.jpg -1 -1 1
/yawn/yawn_1452.jpg -1 -1 1
/yawn/yawn_1453.jpg -1 -1 1
/yawn/yawn_1454.jpg -1 -1 1
/yawn/yawn_1455.jpg -1 -1 1
/yawn/yawn_1456.jpg -1 -1 1
/yawn/yawn_1457.jpg -1 -1 1
/yawn/yawn_1458.jpg -1 -1 1
/yawn/yawn_1459.jpg -1 -1 1
/yawn/yawn_1460.jpg -1 -1 1
/yawn/yawn_1461.jpg -1 -1 1
/yawn/yawn_1462.jpg -1 -1 1
/yawn/yawn_1463.jpg -1 -1 1
/yawn/yawn_1464.jpg -1 -1 1
/yawn/yawn_1465.jpg -1 -1 1
/yawn/yawn_1466.jpg -1 -1 1
/yawn/yawn_1467.jpg -1 -1 1
/yawn/yawn_1468.jpg -1 -1 1
/yawn/yawn_1469.jpg -1 -1 1
/yawn/yawn_1470.jpg -1 -1 1
/yawn/yawn_1471.jpg -1 -1 1
/yawn/yawn_1472.jpg -1 -1 1
/yawn/yawn_1473.jpg -1 -1 1
/yawn/yawn_1474.jpg -1 -1 1
/yawn/yawn_1475.jpg -1 -1 1
/yawn/yawn_1476.jpg -1 -1 1
/yawn/yawn_1477.jpg -1 -1 1
/yawn/yawn_1478.jpg -1 -1 1
/yawn/yawn_1479.jpg -1 -1 1
/yawn/yawn_1480.jpg -1 -1 1
/yawn/yawn_1481.jpg -1 -1 1
/yawn/yawn_1482.jpg -1 -1 1
/yawn/yawn_1483.jpg -1 -1 1
/yawn/yawn_1484.jpg -1 -1 1
/yawn/yawn_1485.jpg -1 -1 1
/yawn/yawn_1486.jpg -1 -1 1
/yawn/yawn_1487.jpg -1 -1 1
/yawn/yawn_1488.jpg -1 -1 1
/yawn/yawn_1489.jpg -1 -1 1
/yawn/yawn_1490.jpg -1 -1 1
/yawn/yawn_1491.jpg -1 -1 1
/yawn/yawn_1492.jpg -1 -1 1
/yawn/yawn_1493.jpg -1 -1 1
/yawn/yawn_1494.jpg -1 -1 1
/yawn/yawn_1495.jpg -1 -1 1
/yawn/yawn_1496.jpg -1 -1 1
/yawn/yawn_1497.jpg -1 -1 1
/yawn/yawn_1498.jpg -1 -1 1
/yawn/yawn_1499.jpg -1 -1 1
/yawn/yawn_1500.jpg -1 -1 1
/yawn/yawn_1501.jpg -1 -1 1
/yawn/yawn_1502.jpg -1 -1 1
/yawn/yawn_1503.jpg -1 -1 1
/yawn/yawn_1504.jpg -1 -1 1
/yawn/yawn_1505.jpg -1 -1 1
/yawn/yawn_1506.jpg -1 -1 1
/yawn/yawn_1507.jpg -1 -1 1
/yawn/yawn_1508.jpg -1 -1 1
/yawn/yawn_1509.jpg -1 -1 1
/yawn/yawn_1510.jpg -1 -1 1
/yawn/yawn_1511.jpg -1 -1 1
/yawn/yawn_1512.jpg -1 -1 1
/yawn/yawn_1513.jpg -1 -1 1
/yawn/yawn_1514.jpg -1 -1 1
/yawn/yawn_1515.jpg -1 -1 1
/yawn/yawn_1516.jpg -1 -1 1
/yawn/yawn_1517.jpg -1 -1 1
/yawn/yawn_1518.jpg -1 -1 1
/yawn/yawn_1519.jpg -1 -1 1
/yawn/yawn_1520.jpg -1 -1 1
/yawn/yawn_1521.jpg -1 -1 1
/yawn/yawn_1522.jpg -1 -1 1
/yawn/yawn_1523.jpg -1 -1 1
/yawn/yawn_1524.jpg -1 -1 1
/yawn/yawn_1525.jpg -1 -1 1
/yawn/yawn_1526.jpg -1 -1 1
/yawn/yawn_1527.jpg -1 -1 1
/yawn/yawn_1528.jpg -1 -1 1
/yawn/yawn_1529.jpg -1 -1 1
/yawn/yawn_1530.jpg -1 -1 1
/yawn/yawn_1531.jpg -1 -1 1
/yawn/yawn_1532.jpg -1 -1 1
/yawn/yawn_1533.jpg -1 -1 1
/yawn/yawn_1534.jpg -1 -1 1
/yawn/yawn_1535.jpg -1 -1 1
/yawn/yawn_1536.jpg -1 -1 1
/yawn/yawn_1537.jpg -1 -1 1
/yawn/yawn_1538.jpg -1 -1 1
/yawn/yawn_1539.jpg -1 -1 1
/yawn/yawn_1540.jpg -1 -1 1
/yawn/yawn_1541.jpg -1 -1 1
/yawn/yawn_1542.jpg -1 -1 1
/yawn/yawn_1543.jpg -1 -1 1
/yawn/yawn_1544.jpg -1 -1 1
/yawn/yawn_1545.jpg -1 -1 1
/yawn/yawn_1546.jpg -1 -1 1
/yawn/yawn_1547.jpg -1 -1 1
/yawn/yawn_1548.jpg -1 -1 1
/yawn/yawn_1549.jpg -1 -1 1
/yawn/yawn_1550.jpg -1 -1 1
/yawn/yawn_1551.jpg -1 -1 1
/yawn/yawn_1552.jpg -1 -1 1
/yawn/yawn_1553.jpg -1 -1 1
/yawn/yawn_1554.jpg -1 -1 1
/yawn/yawn_1555.jpg -1 -1 1
/yawn/yawn_1556.jpg -1 -1 1
/yawn/yawn_1557.jpg -1 -1 1
/yawn/yawn_1558.jpg -1 -1 1
/yawn/yawn_1559.jpg -1 -1 1
/yawn/yawn_1560.jpg -1 -1 1
/yawn/yawn_1561.jpg -1 -1 1
/yawn/yawn_1562.jpg -1 -1 1
/yawn/yawn_1563.jpg -1 -1 1
/yawn/yawn_1564.jpg -1 -1 1
/yawn/yawn_1565.jpg -1 -1 1
/yawn/yawn_1566.jpg -1 -1 1
/yawn/yawn_1567.jpg -1 -1 1
/yawn/yawn_1568.jpg -1 -1 1
/yawn/yawn_1569.jpg -1 -1 1
/yawn/yawn_1570.jpg -1 -1 1
/yawn/yawn_1571.jpg -1 -1 1
/yawn/yawn_1572.jpg -1 -1 1
/yawn/yawn_1573.jpg -1 -1 1
/yawn/yawn_1574.jpg -1 -1 1
/yawn/yawn_1575.jpg -1 -1 1
/yawn/yawn_1576.jpg -1 -1 1
/yawn/yawn_1577.jpg -1 -1 1
/yawn/yawn_1578.jpg -1 -1 1
/yawn/yawn_1579.jpg -1 -1 1
/yawn/yawn_1580.jpg -1 -1 1
/yawn/yawn_1581.jpg -1 -1 1
/yawn/yawn_1582.jpg -1 -1 1
/yawn/yawn_1583.jpg -1 -1 1
/yawn/yawn_1584.jpg -1 -1 1
/yawn/yawn_1585.jpg -1 -1 1
/yawn/yawn_1586.jpg -1 -1 1
/yawn/yawn_1587.jpg -1 -1 1
/yawn/yawn_1588.jpg -1 -1 1
/yawn/yawn_1589.jpg -1 -1 1
/yawn/yawn_1590.jpg -1 -1 1
/yawn/yawn_1591.jpg -1 -1 1
/yawn/yawn_1592.jpg -1 -1 1
/yawn/yawn_1593.jpg -1 -1 1
/yawn/yawn_1594.jpg -1 -1 1
/yawn/yawn_1595.jpg -1 -1 1
/yawn/yawn_1596.jpg -1 -1 1
/yawn/yawn_1597.jpg -1 -1 1
/yawn/yawn_1598.jpg -1 -1 1
/yawn/yawn_1599.jpg -1 -1 1
/yawn/yawn_1600.jpg -1 -1 1
/yawn/yawn_1601.jpg -1 -1 1
/yawn/yawn_1602.jpg -1 -1 1
/yawn/yawn_1603.jpg -1 -1 1
/yawn/yawn_1604.jpg -1 -1 1
/yawn/yawn_1605.jpg -1 -1 1
/yawn/yawn_1606.jpg -1 -1 1
/yawn/yawn_1607.jpg -1 -1 1
/yawn/yawn_1608.jpg -1 -1 1
/yawn/yawn_1609.jpg -1 -1 1
/yawn/yawn_1610.jpg -1 -1 1
/yawn/yawn_1611.jpg -1 -1 1
/yawn/yawn_1612.jpg -1 -1 1
/yawn/yawn_1613.jpg -1 -1 1
/yawn/yawn_1614.jpg -1 -1 1
/yawn/yawn_1615.jpg -1 -1 1
/yawn/yawn_1616.jpg -1 -1 1
/yawn/yawn_1617.jpg -1 -1 1
/yawn/yawn_1618.jpg -1 -1 1
/yawn/yawn_1619.jpg -1 -1 1
/yawn/yawn_1620.jpg -1 -1 1
/yawn/yawn_1621.jpg -1 -1 1
/yawn/yawn_1622.jpg -1 -1 1
/yawn/yawn_1623.jpg -1 -1 1
/yawn/yawn_1624.jpg -1 -1 1
/yawn/yawn_1625.jpg -1 -1 1
/yawn/yawn_1626.jpg -1 -1 1
/yawn/yawn_1627.jpg -1 -1 1
/yawn/yawn_1628.jpg -1 -1 1
/yawn/yawn_1629.jpg -1 -1 1
/yawn/yawn_1630.jpg -1 -1 1
/yawn/yawn_1631.jpg -1 -1 1
/yawn/yawn_1632.jpg -1 -1 1
/yawn/yawn_1633.jpg -1 -1 1
/yawn/yawn_1634.jpg -1 -1 1
/yawn/yawn_1635.jpg -1 -1 1
/yawn/yawn_1636.jpg -1 -1 1
/yawn/yawn_1637.jpg -1 -1 1
/yawn/yawn_1638.jpg -1 -1 1
/yawn/yawn_1639.jpg -1 -1 1
/yawn/yawn_1640.jpg -1 -1 1
/yawn/yawn_1641.jpg -1 -1 1
/yawn/yawn_1642.jpg -1 -1 1
/yawn/yawn_1643.jpg -1 -1 1
/yawn/yawn_1644.jpg -1 -1 1
/yawn/yawn_1645.jpg -1 -1 1
/yawn/yawn_1646.jpg -1 -1 1
/yawn/yawn_1647.jpg -1 -1 1
/yawn/yawn_1648.jpg -1 -1 1
/yawn/yawn_1649.jpg -1 -1 1
/yawn/yawn_1650.jpg -1 -1 1
/yawn/yawn_1651.jpg -1 -1 1
/yawn/yawn_1652.jpg -1 -1 1
/yawn/yawn_1653.jpg -1 -1 1
/yawn/yawn_1654.jpg -1 -1 1
/yawn/yawn_1655.jpg -1 -1 1
/yawn/yawn_1656.jpg -1 -1 1
/yawn/yawn_1657.jpg -1 -1 1
/yawn/yawn_1658.jpg -1 -1 1
/yawn/yawn_1659.jpg -1 -1 1
/yawn/yawn_1660.jpg -1 -1 1
/yawn/yawn_1661.jpg -1 -1 1
/yawn/yawn_1662.jpg -1 -1 1
/yawn/yawn_1663.jpg -1 -1 1
/yawn/yawn_1664.jpg -1 -1 1
/yawn/yawn_1665.jpg -1 -1 1
/yawn/yawn_1666.jpg -1 -1 1
/yawn/yawn_1667.jpg -1 -1 1
/yawn/yawn_1668.jpg -1 -1 1
/yawn/yawn_1669.jpg -1 -1 1
/yawn/yawn_1670.jpg -1 -1 1
/yawn/yawn_1671.jpg -1 -1 1
/yawn/yawn_1672.jpg -1 -1 1
/yawn/yawn_1673.jpg -1 -1 1
/yawn/yawn_1674.jpg -1 -1 1
/yawn/yawn_1675.jpg -1 -1 1
/yawn/yawn_1676.jpg -1 -1 1
/closed_eye/closed_eye_0000.jpg 1 -1 -1
/closed_eye/closed_eye_0001.jpg 1 -1 -1
/closed_eye/closed_eye_0002.jpg 1 -1 -1
/closed_eye/closed_eye_0003.jpg 1 -1 -1
/closed_eye/closed_eye_0004.jpg 1 -1 -1
/closed_eye/closed_eye_0005.jpg 1 -1 -1
/closed_eye/closed_eye_0006.jpg 1 -1 -1
/closed_eye/closed_eye_0007.jpg 1 -1 -1
/closed_eye/closed_eye_0008.jpg 1 -1 -1
/closed_eye/closed_eye_0009.jpg 1 -1 -1
/closed_eye/closed_eye_0010.jpg 1 -1 -1
/closed_eye/closed_eye_0011.jpg 1 -1 -1
/closed_eye/closed_eye_0012.jpg 1 -1 -1
/closed_eye/closed_eye_0013.jpg 1 -1 -1
/closed_eye/closed_eye_0014.jpg 1 -1 -1
/closed_eye/closed_eye_0015.jpg 1 -1 -1
/closed_eye/closed_eye_0016.jpg 1 -1 -1
/closed_eye/closed_eye_0017.jpg 1 -1 -1
/closed_eye/closed_eye_0018.jpg 1 -1 -1
/closed_eye/closed_eye_0019.jpg 1 -1 -1
/closed_eye/closed_eye_0020.jpg 1 -1 -1
/closed_eye/closed_eye_0021.jpg 1 -1 -1
/closed_eye/closed_eye_0022.jpg 1 -1 -1
/closed_eye/closed_eye_0023.jpg 1 -1 -1
/closed_eye/closed_eye_0024.jpg 1 -1 -1
/closed_eye/closed_eye_0025.jpg 1 -1 -1
/closed_eye/closed_eye_0026.jpg 1 -1 -1
/closed_eye/closed_eye_0027.jpg 1 -1 -1
/closed_eye/closed_eye_0028.jpg 1 -1 -1
/closed_eye/closed_eye_0029.jpg 1 -1 -1
/closed_eye/closed_eye_0030.jpg 1 -1 -1
/closed_eye/closed_eye_0031.jpg 1 -1 -1
/closed_eye/closed_eye_0032.jpg 1 -1 -1
/closed_eye/closed_eye_0033.jpg 1 -1 -1
/closed_eye/closed_eye_0034.jpg 1 -1 -1
/closed_eye/closed_eye_0035.jpg 1 -1 -1
/closed_eye/closed_eye_0036.jpg 1 -1 -1
/closed_eye/closed_eye_0037.jpg 1 -1 -1
/closed_eye/closed_eye_0038.jpg 1 -1 -1
/closed_eye/closed_eye_0039.jpg 1 -1 -1
/closed_eye/closed_eye_0040.jpg 1 -1 -1
/closed_eye/closed_eye_0041.jpg 1 -1 -1
/closed_eye/closed_eye_0042.jpg 1 -1 -1
/closed_eye/closed_eye_0043.jpg 1 -1 -1
/closed_eye/closed_eye_0044.jpg 1 -1 -1
/closed_eye/closed_eye_0045.jpg 1 -1 -1
/closed_eye/closed_eye_0046.jpg 1 -1 -1
/closed_eye/closed_eye_0047.jpg 1 -1 -1
/closed_eye/closed_eye_0048.jpg 1 -1 -1
/closed_eye/closed_eye_0049.jpg 1 -1 -1
/closed_eye/closed_eye_0050.jpg 1 -1 -1
/closed_eye/closed_eye_0051.jpg 1 -1 -1
/closed_eye/closed_eye_0052.jpg 1 -1 -1
/closed_eye/closed_eye_0053.jpg 1 -1 -1
/closed_eye/closed_eye_0054.jpg 1 -1 -1
/closed_eye/closed_eye_0055.jpg 1 -1 -1
/closed_eye/closed_eye_0056.jpg 1 -1 -1
/closed_eye/closed_eye_0057.jpg 1 -1 -1
/closed_eye/closed_eye_0058.jpg 1 -1 -1
/closed_eye/closed_eye_0059.jpg 1 -1 -1
/closed_eye/closed_eye_0060.jpg 1 -1 -1
/closed_eye/closed_eye_0061.jpg 1 -1 -1
/closed_eye/closed_eye_0062.jpg 1 -1 -1
/closed_eye/closed_eye_0063.jpg 1 -1 -1
/closed_eye/closed_eye_0064.jpg 1 -1 -1
/closed_eye/closed_eye_0065.jpg 1 -1 -1
/closed_eye/closed_eye_0066.jpg 1 -1 -1
/closed_eye/closed_eye_0067.jpg 1 -1 -1
/closed_eye/closed_eye_0068.jpg 1 -1 -1
/closed_eye/closed_eye_0069.jpg 1 -1 -1
/closed_eye/closed_eye_0070.jpg 1 -1 -1
/closed_eye/closed_eye_0071.jpg 1 -1 -1
/closed_eye/closed_eye_0072.jpg 1 -1 -1
/closed_eye/closed_eye_0073.jpg 1 -1 -1
/closed_eye/closed_eye_0074.jpg 1 -1 -1
/closed_eye/closed_eye_0075.jpg 1 -1 -1
/closed_eye/closed_eye_0076.jpg 1 -1 -1
/closed_eye/closed_eye_0077.jpg 1 -1 -1
/closed_eye/closed_eye_0078.jpg 1 -1 -1
/closed_eye/closed_eye_0079.jpg 1 -1 -1
/closed_eye/closed_eye_0080.jpg 1 -1 -1
/closed_eye/closed_eye_0081.jpg 1 -1 -1
/closed_eye/closed_eye_0082.jpg 1 -1 -1
/closed_eye/closed_eye_0083.jpg 1 -1 -1
/closed_eye/closed_eye_0084.jpg 1 -1 -1
/closed_eye/closed_eye_0085.jpg 1 -1 -1
/closed_eye/closed_eye_0086.jpg 1 -1 -1
/closed_eye/closed_eye_0087.jpg 1 -1 -1
/closed_eye/closed_eye_0088.jpg 1 -1 -1
/closed_eye/closed_eye_0089.jpg 1 -1 -1
/closed_eye/closed_eye_0090.jpg 1 -1 -1
/closed_eye/closed_eye_0091.jpg 1 -1 -1
/closed_eye/closed_eye_0092.jpg 1 -1 -1
/closed_eye/closed_eye_0093.jpg 1 -1 -1
/closed_eye/closed_eye_0094.jpg 1 -1 -1
/closed_eye/closed_eye_0095.jpg 1 -1 -1
/closed_eye/closed_eye_0096.jpg 1 -1 -1
/closed_eye/closed_eye_0097.jpg 1 -1 -1
/closed_eye/closed_eye_0098.jpg 1 -1 -1
/closed_eye/closed_eye_0099.jpg 1 -1 -1
/closed_eye/closed_eye_0100.jpg 1 -1 -1
/closed_eye/closed_eye_0101.jpg 1 -1 -1
/closed_eye/closed_eye_0102.jpg 1 -1 -1
/closed_eye/closed_eye_0103.jpg 1 -1 -1
/closed_eye/closed_eye_0104.jpg 1 -1 -1
/closed_eye/closed_eye_0105.jpg 1 -1 -1
/closed_eye/closed_eye_0106.jpg 1 -1 -1
/closed_eye/closed_eye_0107.jpg 1 -1 -1
/closed_eye/closed_eye_0108.jpg 1 -1 -1
/closed_eye/closed_eye_0109.jpg 1 -1 -1
/closed_eye/closed_eye_0110.jpg 1 -1 -1
/closed_eye/closed_eye_0111.jpg 1 -1 -1
/closed_eye/closed_eye_0112.jpg 1 -1 -1
/closed_eye/closed_eye_0113.jpg 1 -1 -1
/closed_eye/closed_eye_0114.jpg 1 -1 -1
/closed_eye/closed_eye_0115.jpg 1 -1 -1
/closed_eye/closed_eye_0116.jpg 1 -1 -1
/closed_eye/closed_eye_0117.jpg 1 -1 -1
/closed_eye/closed_eye_0118.jpg 1 -1 -1
